SpNo,Latitude,Longitude
385,-36.13333300,139.65000000
385,-36.13279000,146.56502000
385,-36.13258000,144.24697000
385,-36.13183000,144.21797000
385,-36.13167191,144.23860168
385,-36.13100000,146.56726000
385,-36.13055038,144.23309326
385,-36.12749863,144.21420288
385,-36.12680054,148.78359985
385,-36.12556076,144.24000549
385,-36.12406000,144.22949000
385,-36.12349000,144.20963000
385,-36.12349000,144.24297000
385,-36.12347000,146.59293000
385,-36.12083054,142.75610352
385,-36.11516000,144.23463000
385,-36.11240000,144.19325000
385,-36.11166000,144.23881000
385,-36.10615000,146.69849000
385,-36.10581000,146.58295000
385,-36.10457000,145.31315000
385,-36.10291000,144.21135000
385,-36.09508133,144.82400513
385,-36.08333300,140.25000000
385,-36.08333300,140.25000000
385,-36.08333300,140.41666700
385,-36.08333300,140.41666700
385,-36.08333300,140.58333300
385,-36.08333300,140.91666700
385,-36.08333300,140.91666700
385,-36.08333300,141.08333300
385,-36.08333300,141.25000000
385,-36.08333300,141.41666700
385,-36.08333300,141.41666700
385,-36.08333300,141.58333300
385,-36.08333300,142.25000000
385,-36.08333300,142.41666700
385,-36.08333300,142.58333300
385,-36.08333300,142.91666700
385,-36.08333300,144.25000000
385,-36.08333300,144.25000000
385,-36.08333300,144.75000000
385,-36.08333300,144.75000000
385,-36.08333300,144.91666700
385,-36.08333300,144.91666700
385,-36.08333300,145.08333300
385,-36.08333300,145.08333300
385,-36.08333300,145.25000000
385,-36.08333300,146.41666700
385,-36.08333300,146.41666700
385,-36.08333300,146.58333300
385,-36.08333300,146.58333300
385,-36.08333300,146.91666700
385,-36.08333300,146.93333300
385,-36.08333300,147.41666700
385,-36.08333300,147.41666700
385,-36.08333300,147.91666700
385,-36.08333300,149.08333300
385,-36.08333300,149.25000000
385,-36.08333300,149.41666700
385,-36.06613159,146.92669678
385,-36.05035000,147.25938000
385,-36.05000000,144.76666000
385,-36.05000000,146.46666700
385,-36.04585000,147.25936000
385,-36.04542160,146.97720337
385,-36.04013000,147.20959000
385,-36.03333300,149.13333300
385,-36.02254868,146.84509277
385,-36.01675034,148.37939453
385,-36.00885010,146.94790649
385,-36.00865936,149.10530090
385,-35.97350000,143.25965000
385,-35.96666700,144.36666700
385,-35.95861053,149.19169617
385,-35.95692000,147.45092000
385,-35.95685000,141.65967000
385,-35.95055008,149.19749451
385,-35.93964000,144.44763000
385,-35.93334000,144.40964000
385,-35.93305969,143.81219482
385,-35.93220000,144.43679000
385,-35.93111038,149.32829285
385,-35.92902000,143.79068000
385,-35.92750168,143.79110718
385,-35.92729187,146.27589417
385,-35.92610931,143.79969788
385,-35.92518000,143.80052000
385,-35.92074000,141.62050000
385,-35.91666700,139.50000000
385,-35.91666700,139.75000000
385,-35.91666700,140.08333300
385,-35.91666700,140.08333300
385,-35.91666700,140.25000000
385,-35.91666700,140.25000000
385,-35.91666700,140.41666700
385,-35.91666700,140.75000000
385,-35.91666700,140.91666700
385,-35.91666700,141.08333300
385,-35.91666700,141.08333300
385,-35.91666700,141.25000000
385,-35.91666700,141.41666700
385,-35.91666700,141.58333300
385,-35.91666700,141.75000000
385,-35.91666700,141.75000000
385,-35.91666700,141.91666700
385,-35.91666700,142.08333300
385,-35.91666700,142.41666700
385,-35.91666700,143.41666700
385,-35.91666700,143.58333300
385,-35.91666700,143.75000000
385,-35.91666700,143.91666700
385,-35.91666700,144.25000000
385,-35.91666700,144.41666700
385,-35.91666700,144.41666700
385,-35.91666700,144.91666700
385,-35.91666700,145.25000000
385,-35.91666700,145.58333300
385,-35.91666700,145.58333300
385,-35.91666700,145.91666700
385,-35.91666700,146.08333300
385,-35.91666700,146.25000000
385,-35.91666700,146.41666700
385,-35.91666700,146.58333300
385,-35.91666700,147.08333300
385,-35.91666700,147.58333300
385,-35.91666700,147.58333300
385,-35.91666700,147.75000000
385,-35.91666700,148.41666700
385,-35.91666700,148.91666700
385,-35.91666700,149.08333300
385,-35.91666700,149.25000000
385,-35.91666700,149.58333300
385,-35.91416931,143.81030273
385,-35.90805054,143.80140686
385,-35.90166855,143.81219482
385,-35.89638901,143.80310059
385,-35.89015000,145.12628000
385,-35.88832855,148.97109985
385,-35.88311005,147.06649780
385,-35.87680817,147.05760193
385,-35.87353000,141.17634000
385,-35.87049866,147.04429626
385,-35.86959839,147.04760742
385,-35.86959839,147.04989624
385,-35.86959076,147.06089783
385,-35.86832809,149.13780212
385,-35.86779022,147.06309509
385,-35.86708832,146.52929688
385,-35.86666107,149.14860535
385,-35.86569977,146.53930664
385,-35.86532974,145.98649597
385,-35.86500168,144.35969543
385,-35.86417007,146.54060364
385,-35.86389000,145.25071000
385,-35.86273956,146.53590393
385,-35.86264038,146.53349304
385,-35.86125183,146.53610229
385,-35.86090088,146.53109741
385,-35.86059952,146.53590393
385,-35.86051941,146.53390503
385,-35.86027908,149.00439453
385,-35.85905838,145.99099731
385,-35.85903931,146.53289795
385,-35.85739899,145.98739624
385,-35.85683000,143.42631000
385,-35.85682000,145.14295000
385,-35.85641098,145.99769592
385,-35.85631943,145.98660278
385,-35.85630035,145.98440552
385,-35.85557938,145.98849487
385,-35.85417175,144.35670471
385,-35.85361099,149.15280151
385,-35.85028076,149.12609863
385,-35.85000000,139.78333300
385,-35.84944916,145.97079468
385,-35.84749985,149.04859924
385,-35.84723000,145.22118000
385,-35.84589005,150.15769958
385,-35.84389114,149.12750244
385,-35.84202957,144.45289612
385,-35.84083176,149.12690735
385,-35.84017000,143.32631000
385,-35.83869934,147.21029663
385,-35.83805084,145.06030273
385,-35.83768845,145.31210327
385,-35.83639145,147.20610046
385,-35.83472061,149.12609863
385,-35.83333300,144.91666700
385,-35.83099000,141.39496000
385,-35.81805038,149.42140198
385,-35.81666700,144.91666700
385,-35.81367874,147.07859802
385,-35.81262970,144.99929810
385,-35.80684000,143.20964000
385,-35.80641937,145.13720703
385,-35.80377960,147.05090332
385,-35.80072021,147.26570129
385,-35.79204178,147.08079529
385,-35.78805923,149.17359924
385,-35.78791046,145.04820251
385,-35.78667068,149.17720032
385,-35.77939987,147.09959412
385,-35.77167130,149.13749695
385,-35.76666700,139.35000000
385,-35.76499939,148.97219849
385,-35.76499939,148.97779846
385,-35.76136017,147.10729980
385,-35.75994873,144.91110229
385,-35.75701904,146.41090393
385,-35.75686000,141.00967000
385,-35.75555038,148.96389771
385,-35.75194931,148.95750427
385,-35.75000000,139.25000000
385,-35.75000000,139.41666700
385,-35.75000000,139.41666700
385,-35.75000000,139.58333300
385,-35.75000000,139.58333300
385,-35.75000000,139.75000000
385,-35.75000000,140.41666700
385,-35.75000000,140.58333300
385,-35.75000000,140.75000000
385,-35.75000000,140.80000000
385,-35.75000000,140.91666700
385,-35.75000000,141.08333300
385,-35.75000000,141.38333300
385,-35.75000000,141.41666700
385,-35.75000000,141.41666700
385,-35.75000000,141.75000000
385,-35.75000000,141.91666700
385,-35.75000000,142.00000000
385,-35.75000000,142.08333300
385,-35.75000000,143.25000000
385,-35.75000000,143.41666700
385,-35.75000000,143.58333300
385,-35.75000000,144.91666700
385,-35.75000000,144.91666700
385,-35.75000000,144.95000000
385,-35.75000000,145.08333000
385,-35.75000000,145.08333300
385,-35.75000000,146.08333300
385,-35.75000000,146.41666700
385,-35.75000000,146.75000000
385,-35.75000000,147.08333300
385,-35.75000000,147.08333300
385,-35.75000000,147.41666700
385,-35.75000000,147.41666700
385,-35.75000000,147.75000000
385,-35.75000000,148.91666700
385,-35.75000000,149.08333300
385,-35.75000000,149.25000000
385,-35.75000000,149.38330078
385,-35.75000000,149.41666700
385,-35.75000000,149.41666700
385,-35.74512863,144.40179443
385,-35.74444962,148.96940613
385,-35.74361038,148.95050049
385,-35.73333300,144.91666700
385,-35.72605133,148.48930359
385,-35.72166061,146.86399841
385,-35.72069931,144.93209839
385,-35.71472168,149.01860046
385,-35.71162033,146.33599854
385,-35.70753098,144.91349792
385,-35.70639038,149.01780701
385,-35.70000076,149.01109314
385,-35.70000076,149.01939392
385,-35.69971848,149.01469421
385,-35.69721985,149.02000427
385,-35.69694901,149.01249695
385,-35.69667053,149.01669312
385,-35.69610977,149.01550293
385,-35.69583893,148.98060608
385,-35.69583893,149.01359558
385,-35.69554138,147.37040710
385,-35.69527817,149.01190186
385,-35.69417191,149.02139282
385,-35.69166946,149.00830078
385,-35.68917084,149.00970459
385,-35.68722153,148.93750000
385,-35.67499924,149.07310486
385,-35.66999817,149.07420349
385,-35.66944885,149.06939697
385,-35.66833115,149.07389832
385,-35.66666700,142.00000000
385,-35.66441000,143.32872000
385,-35.65888977,149.00419617
385,-35.65875000,142.11774000
385,-35.65861130,149.06469727
385,-35.65726089,144.23739624
385,-35.65578079,146.31509399
385,-35.65355000,141.99063000
385,-35.65193939,148.96110535
385,-35.65111160,148.96080017
385,-35.65000153,148.96670532
385,-35.65000153,149.06809998
385,-35.64167023,148.95970154
385,-35.64083099,149.00860596
385,-35.64018000,142.19299000
385,-35.63721848,148.96139526
385,-35.63666916,149.12420654
385,-35.63333300,138.50000000
385,-35.63333300,139.26666700
385,-35.63277817,149.16439819
385,-35.63193893,149.16329956
385,-35.63193893,149.16389465
385,-35.63055038,149.16439819
385,-35.62944031,149.16279602
385,-35.62860870,148.95060730
385,-35.62611008,141.15220642
385,-35.62353000,140.95967000
385,-35.61999893,149.16000366
385,-35.61777878,149.15580750
385,-35.61777878,149.15719604
385,-35.61722183,148.94169617
385,-35.61666700,141.31666700
385,-35.61666700,142.00000000
385,-35.61666700,144.11666700
385,-35.61666667,149.06666667
385,-35.61372000,142.11159000
385,-35.61278152,149.15139771
385,-35.61082840,149.02859497
385,-35.61027908,149.15109253
385,-35.61000061,149.15139771
385,-35.61000061,149.15170288
385,-35.60943985,149.14999390
385,-35.60943985,149.15249634
385,-35.60916901,149.02859497
385,-35.60832977,149.15190125
385,-35.60832977,149.33470154
385,-35.60686000,140.95967000
385,-35.60685000,142.10966000
385,-35.60528183,142.12190247
385,-35.60250092,149.02780151
385,-35.60221863,149.04170227
385,-35.60105000,142.11693000
385,-35.60000000,139.35000000
385,-35.59722137,149.05560303
385,-35.59638977,149.05499268
385,-35.59527969,149.05690002
385,-35.59527969,149.32640076
385,-35.59018000,142.05966000
385,-35.59017000,142.84298000
385,-35.59000015,149.19439697
385,-35.58789063,144.99780273
385,-35.58333300,138.25000000
385,-35.58333300,138.41666700
385,-35.58333300,138.41666700
385,-35.58333300,138.58333300
385,-35.58333300,139.41666700
385,-35.58333300,139.41666700
385,-35.58333300,139.58333300
385,-35.58333300,139.75000000
385,-35.58333300,139.91666700
385,-35.58333300,140.75000000
385,-35.58333300,140.91666700
385,-35.58333300,141.25000000
385,-35.58333300,141.41666700
385,-35.58333300,141.91666700
385,-35.58333300,141.91666700
385,-35.58333300,142.00000000
385,-35.58333300,142.01666700
385,-35.58333300,142.08333300
385,-35.58333300,142.08333300
385,-35.58333300,142.25000000
385,-35.58333300,142.41666700
385,-35.58333300,142.58333300
385,-35.58333300,142.75000000
385,-35.58333300,142.91666700
385,-35.58333300,143.08333300
385,-35.58333300,143.25000000
385,-35.58333300,143.58333300
385,-35.58333300,143.75000000
385,-35.58333300,143.75000000
385,-35.58333300,143.91666700
385,-35.58333300,144.91666700
385,-35.58333300,145.08333300
385,-35.58333300,147.41666700
385,-35.58333300,147.58333300
385,-35.58333300,148.91666700
385,-35.58333300,149.08333300
385,-35.58333300,149.08333300
385,-35.58333300,149.25000000
385,-35.58333300,149.25000000
385,-35.58333300,149.41666700
385,-35.58333300,149.75000000
385,-35.58333000,147.56667000
385,-35.58333000,149.10001000
385,-35.58221817,149.06469727
385,-35.58193970,149.11610413
385,-35.57971954,149.02310181
385,-35.57917023,149.10969543
385,-35.57917023,149.11000061
385,-35.56667000,143.71666000
385,-35.56666700,142.05000000
385,-35.56518000,142.05132000
385,-35.56005096,147.84979248
385,-35.55000000,139.40000000
385,-35.54461000,143.88646000
385,-35.54127121,144.95930481
385,-35.54016000,143.87630000
385,-35.53850000,143.72304000
385,-35.53361130,149.05859375
385,-35.53333000,141.96666000
385,-35.53332901,149.06669617
385,-35.53277969,142.52890015
385,-35.53219986,149.17430115
385,-35.53194046,149.07780457
385,-35.53139114,149.08250427
385,-35.53110886,149.08059692
385,-35.53083038,149.07670593
385,-35.53083038,149.07699585
385,-35.53028107,149.07530212
385,-35.52999878,149.07940674
385,-35.52917099,149.07829285
385,-35.52888870,149.07919312
385,-35.52693939,149.05279541
385,-35.52500153,149.07220459
385,-35.52351000,142.24299000
385,-35.52351000,142.27632000
385,-35.52249908,149.25669861
385,-35.51798000,142.30877000
385,-35.51654816,149.26390076
385,-35.51474000,141.31732000
385,-35.50833893,149.25720215
385,-35.50684000,142.84298000
385,-35.50193024,146.22039795
385,-35.50000000,138.50000000
385,-35.50000000,138.50000000
385,-35.50000000,138.76666700
385,-35.50000000,139.33333300
385,-35.50000000,139.50000000
385,-35.50000000,140.50000000
385,-35.50000000,140.50000000
385,-35.50000000,141.50000000
385,-35.50000000,142.01666700
385,-35.50000000,142.50000000
385,-35.50000000,142.50000000
385,-35.50000000,143.50000000
385,-35.50000000,144.50000000
385,-35.50000000,145.50000000
385,-35.50000000,146.50000000
385,-35.50000000,146.50000000
385,-35.50000000,147.50000000
385,-35.50000000,147.50000000
385,-35.50000000,149.00000000
385,-35.50000000,149.50000000
385,-35.49805069,149.04359436
385,-35.49776077,149.25680542
385,-35.49583054,149.25830078
385,-35.49018000,142.37632000
385,-35.48333333,149.03333333
385,-35.48333300,138.73333300
385,-35.48332977,149.02079773
385,-35.48249817,148.93890381
385,-35.47621000,141.95538000
385,-35.47583008,143.45329285
385,-35.47499847,149.45750427
385,-35.47351000,141.97632000
385,-35.47351000,142.79298000
385,-35.47284000,143.46519000
385,-35.47194000,143.46516000
385,-35.47166824,143.44140625
385,-35.47111130,143.46189880
385,-35.46694946,149.04310608
385,-35.46684000,141.99935000
385,-35.46667099,149.03889465
385,-35.46666700,138.96666700
385,-35.46666700,143.60000000
385,-35.45914000,141.17162000
385,-35.45888901,149.13059998
385,-35.45685000,142.04299000
385,-35.45528030,149.42140198
385,-35.45195007,148.98919678
385,-35.45000000,138.31666700
385,-35.45000000,148.88333300
385,-35.44925000,141.99812000
385,-35.44718000,141.89265000
385,-35.44166946,149.14999390
385,-35.44049000,141.91089000
385,-35.43980000,141.99902000
385,-35.43927002,144.91580200
385,-35.43333054,149.25830078
385,-35.43278122,149.14169312
385,-35.43056107,149.25469971
385,-35.42795944,149.25810242
385,-35.42444992,149.26109314
385,-35.42361069,149.26249695
385,-35.42238000,141.92170000
385,-35.42082977,149.26080322
385,-35.41999817,149.26190186
385,-35.41944885,149.26109314
385,-35.41780090,149.24240112
385,-35.41756821,149.25459290
385,-35.41677094,144.86419678
385,-35.41667175,149.26669312
385,-35.41666700,138.41666700
385,-35.41666700,138.41666700
385,-35.41666700,138.58333300
385,-35.41666700,138.75000000
385,-35.41666700,138.75000000
385,-35.41666700,138.91666700
385,-35.41666700,138.91666700
385,-35.41666700,138.98333300
385,-35.41666700,139.08333300
385,-35.41666700,139.58333300
385,-35.41666700,139.75000000
385,-35.41666700,139.91666700
385,-35.41666700,140.08333300
385,-35.41666700,140.25000000
385,-35.41666700,140.41666700
385,-35.41666700,140.91666700
385,-35.41666700,141.08333300
385,-35.41666700,141.25000000
385,-35.41666700,141.41666700
385,-35.41666700,141.91666700
385,-35.41666700,142.08333300
385,-35.41666700,143.25000000
385,-35.41666700,143.41666700
385,-35.41666700,143.75000000
385,-35.41666700,144.08333300
385,-35.41666700,144.08333300
385,-35.41666700,144.58333300
385,-35.41666700,144.91666700
385,-35.41666700,145.08333300
385,-35.41666700,146.58333300
385,-35.41666700,147.41666700
385,-35.41666700,147.75000000
385,-35.41666700,148.08333300
385,-35.41666700,148.91666700
385,-35.41666700,148.91666700
385,-35.41666700,149.08333300
385,-35.41666700,149.25000000
385,-35.41666700,149.58333300
385,-35.41666700,149.75000000
385,-35.41666700,149.91666700
385,-35.41666700,149.91666700
385,-35.41666667,138.91666667
385,-35.41611099,149.27859497
385,-35.41429000,138.73660000
385,-35.41120148,149.25770569
385,-35.40755844,145.05070496
385,-35.40084000,141.41488000
385,-35.40000000,144.13333000
385,-35.39788055,149.22219849
385,-35.39311000,142.08103000
385,-35.39115906,147.37330627
385,-35.39019000,141.54299000
385,-35.39018000,141.59299000
385,-35.38883000,141.49190000
385,-35.38846970,147.36889648
385,-35.38333893,144.69909668
385,-35.38333893,149.10000610
385,-35.37833023,149.20559692
385,-35.37638855,149.20559692
385,-35.37352000,141.37633000
385,-35.37319183,147.35229492
385,-35.36666700,138.75000000
385,-35.36542130,145.12429810
385,-35.36027145,147.37530518
385,-35.35684000,142.20965000
385,-35.35684000,142.42631000
385,-35.35684000,143.04297000
385,-35.35592000,142.19939000
385,-35.35000000,138.61666700
385,-35.35000000,149.10001000
385,-35.34784000,142.19597000
385,-35.34434891,147.34660339
385,-35.34389877,147.34660339
